ACK(SYN),65236586,237806231,52.208.47.176.,27348,147.134.58.25.,52448
SYN-ACK,365629341,1481356632,88.255.168.197.,44435,153.239.244.11.,11283
ACK(SYN),2110840745,110287371,79.37.59.73.,7519,62.203.139.130.,54702
ACK(SYN),936147671,927932259,97.237.94.241.,26891,201.153.250.155.,3560
SYN-ACK,151062360,708788626,226.153.209.68.,23833,89.249.166.127.,8199
SYN-ACK,1726569850,1142012758,179.173.73.45.,25158,40.211.164.255.,42781
ACK(SYN),183697419,856643442,132.155.168.19.,55208,252.80.97.243.,17259
ACK(SYN),870715511,794266888,116.124.113.228.,5476,141.44.28.229.,56819
ACK(SYN),1815331542,637001391,87.50.7.172.,62275,250.198.76.21.,40833
ACK(SYN),1445881718,187117434,187.10.81.194.,39810,179.222.251.35.,30637
SYN-ACK,418693978,1669983711,200.87.161.100.,30470,99.23.42.9.,55907
SYN-ACK,1381302622,2034211920,80.135.141.6.,44314,30.50.77.249.,61788
SYN-ACK,1750848992,1224333518,102.130.213.218.,41259,83.252.87.38.,40386
ACK(SYN),2013109979,519671193,5.187.90.249.,47095,204.180.38.130.,35430
SYN-ACK,359676775,1739217986,133.21.142.132.,18533,98.56.34.178.,22866
SYN-ACK,990871364,352255998,103.42.4.165.,43641,211.76.133.89.,59753
SYN-ACK,1174746699,1988802076,41.38.63.52.,8754,22.31.155.44.,55292
ACK(SYN),933495054,1858512360,252.240.215.235.,7637,136.196.119.80.,7155
SYN-ACK,155464698,1486949401,75.150.144.173.,51282,0.68.180.85.,26477
ACK(SYN),612506794,2021451513,212.168.179.246.,50662,67.68.127.91.,45792
ACK(SYN),740312251,1758171693,158.223.169.143.,17530,236.126.228.237.,39892
SYN-ACK,901289935,671435792,162.63.45.188.,46367,111.22.59.75.,11953
ACK(SYN),184457009,963323835,152.186.208.54.,39332,229.235.56.56.,12309
SYN-ACK,128997557,1982084912,128.79.146.216.,28308,99.194.37.250.,34964
SYN-ACK,1148532464,928760603,54.216.65.252.,21974,116.252.160.108.,36531
SYN-ACK,785347003,230529997,192.239.0.96.,1206,152.90.250.70.,34534
SYN-ACK,354071826,519933843,221.25.233.158.,28852,223.221.61.174.,13576
SYN-ACK,2108994777,2049884122,166.200.246.249.,56745,54.44.140.215.,46515
ACK(SYN),434998876,968890476,222.166.61.60.,59525,23.255.75.161.,28370
ACK(SYN),1093707299,1878800326,215.54.134.95.,52824,172.189.122.31.,30490
ACK(SYN),719365555,1285181919,249.100.191.222.,11815,190.118.251.1.,64715
SYN-ACK,226187525,569671217,184.211.212.160.,59471,102.255.104.11.,20632
SYN-ACK,1029166280,822054863,128.147.112.75.,15320,166.95.103.47.,10520
SYN-ACK,1894362987,1118424891,132.219.16.101.,46118,200.205.248.104.,15790
ACK(SYN),821465100,502926916,122.218.8.243.,31252,140.106.100.85.,26273
ACK(SYN),391936573,1504534942,210.105.162.154.,44005,74.192.176.68.,45677
ACK(SYN),495251815,925132379,10.28.44.17.,51132,240.201.254.3.,2258
SYN-ACK,327748725,773671494,118.14.195.134.,5142,197.208.190.95.,33062
SYN-ACK,406155076,43578167,167.46.221.159.,31279,87.123.10.7.,34556
SYN-ACK,1791980182,1638265631,239.15.113.96.,33141,140.160.17.22.,35313
ACK(SYN),1791842802,549960863,218.176.42.53.,51251,100.25.124.207.,10586
SYN-ACK,1094362234,919507873,100.86.75.101.,22982,84.152.96.160.,49380
SYN-ACK,1514618097,690231623,221.236.129.35.,63604,225.154.12.232.,13924
SYN-ACK,184721347,814954757,153.37.212.28.,8541,38.104.13.0.,2290
SYN-ACK,827875702,1224500292,196.58.22.58.,13676,51.65.59.154.,7534
SYN-ACK,813492067,702306974,55.74.126.91.,8593,149.215.157.222.,36778
SYN-ACK,733735792,1902378505,8.170.179.192.,30369,143.35.25.149.,47223
ACK(SYN),1665293479,1241581016,11.93.74.190.,6942,90.173.181.128.,11298
ACK(SYN),421594250,1716626490,8.121.57.185.,5084,123.135.213.170.,61793
ACK(SYN),90366683,1840482624,143.252.127.108.,52761,20.172.223.10.,42793
SYN-ACK,1531726614,202207120,171.242.33.233.,49752,94.227.35.11.,646
SYN-ACK,926276424,1534788177,111.116.140.137.,53029,151.181.3.155.,56458
ACK(SYN),752479477,820536498,255.79.243.192.,26019,55.38.37.120.,63480
SYN-ACK,769680,1462326472,254.182.225.4.,9916,41.174.145.252.,39555
ACK(SYN),618217786,1992581254,126.220.70.230.,63517,51.154.76.132.,32306
SYN-ACK,1450019471,199685753,101.201.105.190.,48638,245.112.58.178.,51700
ACK(SYN),447731082,558170106,204.134.192.156.,31009,56.140.93.171.,37089
SYN-ACK,1753099105,955191304,92.224.203.3.,9639,177.75.10.63.,46612
ACK(SYN),615580016,1754735962,228.228.134.247.,35585,3.210.136.241.,20043
SYN-ACK,1623097940,649172085,61.80.203.43.,53547,239.232.186.200.,49049
SYN-ACK,633949813,1115210491,141.175.23.30.,9759,45.208.254.106.,65010
ACK(SYN),164843518,1353187916,5.121.19.99.,16840,33.217.212.46.,4841
ACK(SYN),1905994142,1374809918,233.106.83.130.,54738,31.164.61.140.,58743
ACK(SYN),1103897105,1182637068,172.60.183.8.,25998,93.10.181.0.,59986
ACK(SYN),1335176529,888606462,33.175.85.248.,30692,44.221.18.195.,28756
ACK(SYN),1072676363,768146684,197.120.14.9.,12209,164.247.196.207.,63586
ACK(SYN),31786661,1142790834,140.131.108.146.,38001,58.65.37.128.,7070
SYN-ACK,1723373234,1560245348,185.161.59.127.,54852,39.9.192.18.,58540
ACK(SYN),1912827103,666817746,23.124.31.32.,65214,244.223.121.207.,847
SYN-ACK,602416294,1641593167,128.148.71.97.,50742,39.64.112.253.,18624
ACK(SYN),417662151,618746496,182.158.62.225.,65102,175.213.155.224.,56634
ACK(SYN),2115959422,2083914480,161.158.89.142.,24285,188.228.148.87.,29076
SYN-ACK,615942103,1743576423,200.135.163.93.,53231,80.224.167.27.,21838
ACK(SYN),1115210491,633949814,45.208.254.106.,65010,141.175.23.30.,9759
ACK(SYN),88118777,655650431,34.137.215.139.,59930,80.233.72.195.,48409
SYN-ACK,1142648647,1416794781,215.98.205.77.,26558,72.116.158.15.,35247
ACK(SYN),1382558205,1237575217,78.93.57.130.,20134,5.81.16.97.,7369
SYN-ACK,1573701763,979099376,245.209.38.9.,5050,230.188.168.148.,60818
SYN-ACK,413539892,1787598280,243.254.15.178.,17901,125.218.205.32.,30871
ACK(SYN),1364179287,1785411685,195.41.228.23.,48012,111.56.129.156.,32117
ACK(SYN),756150021,1439337511,251.233.124.16.,10918,7.24.255.227.,11838
ACK(SYN),1326799417,162037977,27.214.224.95.,54150,19.126.124.223.,10192
ACK(SYN),1131071738,1178976444,113.208.116.51.,1531,39.126.90.76.,33762
SYN-ACK,37945879,1586682971,166.248.1.110.,15102,53.8.233.155.,60835
ACK(SYN),413785511,2131692645,96.181.41.46.,3012,49.231.200.167.,62761
SYN-ACK,3830317,1196189252,159.122.9.192.,51597,13.85.42.231.,10440
SYN-ACK,625215822,1107111170,174.143.218.156.,53013,9.126.37.247.,21253
SYN-ACK,376622835,24689991,71.223.149.139.,12089,15.167.144.209.,4514
SYN-ACK,1226623175,359845488,23.92.41.174.,7458,115.44.72.89.,39917
SYN-ACK,338620866,726472992,82.254.184.141.,21286,113.238.140.227.,57240
SYN-ACK,398272771,826060216,83.147.217.19.,48874,106.57.199.7.,15465
SYN-ACK,702784480,1465167696,80.104.126.103.,53537,208.5.98.169.,60337
SYN-ACK,2140110104,1400163604,201.25.154.218.,7966,148.100.14.8.,55298
ACK(SYN),2049884122,2108994778,54.44.140.215.,46515,166.200.246.249.,56745
ACK(SYN),1587264459,712118746,216.227.180.67.,36425,76.52.167.249.,54722
SYN-ACK,1016339565,1247384190,45.178.42.192.,52357,64.56.17.103.,21849
SYN-ACK,544247745,1669644129,255.117.4.18.,54384,146.200.231.123.,64591
ACK(SYN),1485688260,956686473,231.72.13.163.,13955,217.155.139.20.,30011
SYN-ACK,1875381070,141471403,155.25.102.198.,5553,75.78.211.4.,31578
SYN-ACK,863768102,946462734,6.244.93.31.,45700,72.183.82.89.,58328
SYN-ACK,1251850081,1129419647,86.77.156.175.,1057,66.91.253.218.,51186
SYN-ACK,2040916030,1642517463,11.152.194.32.,15358,227.43.1.218.,14592
ACK(SYN),243442266,1447038078,127.162.223.153.,15539,148.98.168.7.,31117
ACK(SYN),313701946,186660098,6.51.172.48.,46537,170.119.58.84.,46813
SYN-ACK,1545512088,1968352014,214.11.200.50.,23609,199.62.0.211.,54362
SYN-ACK,182588559,212247413,17.49.29.156.,13454,244.94.29.205.,53809
SYN-ACK,550512481,2120084074,99.228.83.161.,42809,46.21.253.75.,30661
ACK(SYN),1431793468,1148824279,178.48.11.215.,3753,14.236.198.38.,52774
SYN-ACK,104453377,851545943,236.248.56.138.,8166,168.240.127.172.,14701
ACK(SYN),545121463,1394690200,164.128.75.135.,45834,36.105.70.53.,29681
ACK(SYN),288495176,1655254679,131.91.165.183.,37420,119.74.81.44.,10104
SYN-ACK,636719462,472719592,53.206.182.49.,16838,44.94.221.179.,48927
ACK(SYN),1016899461,815428450,29.120.104.109.,5135,185.171.192.170.,46296
ACK(SYN),1743237183,250053715,126.30.103.79.,17924,8.171.7.68.,44626
ACK(SYN),267135489,193916673,159.99.146.98.,22686,73.239.234.161.,39671
SYN-ACK,1911069819,149892561,245.139.60.14.,62370,125.148.187.127.,35543
SYN-ACK,168469245,788895394,66.134.115.33.,26913,115.124.57.173.,45185
ACK(SYN),742966591,986806116,88.15.30.20.,22522,96.240.245.136.,45717
SYN-ACK,547424070,1676576784,68.193.196.42.,57362,213.211.116.91.,56969
SYN-ACK,1951200927,1876405887,199.71.54.101.,10227,191.44.211.205.,63660
SYN-ACK,1742250006,736409656,183.179.171.94.,23957,104.180.25.176.,32898
SYN-ACK,1958247138,1532544395,205.89.94.122.,47338,239.174.81.200.,9322
SYN-ACK,1411630899,1315473095,123.164.253.196.,15683,250.169.120.166.,72
SYN-ACK,141256519,131004722,117.233.20.163.,49361,52.124.154.134.,10328
SYN-ACK,167777719,1142034819,23.113.115.183.,26260,118.255.6.6.,35303
ACK(SYN),522323985,389673677,58.64.44.207.,46102,154.4.34.106.,47405
ACK(SYN),384317036,657920358,178.53.190.51.,8010,105.2.240.31.,46758
SYN-ACK,1571548178,574881594,36.225.223.219.,24631,159.65.7.165.,38721
SYN-ACK,342021209,1598137436,46.254.190.81.,23838,33.100.64.241.,41564
ACK(SYN),600352201,1886688262,99.14.23.59.,12108,106.21.109.5.,25518
SYN-ACK,1031441958,950390143,66.192.232.210.,31427,243.58.165.89.,46411
SYN-ACK,681821931,1915724328,89.23.224.128.,7631,43.240.178.74.,9798
SYN-ACK,182357134,614030038,52.169.102.42.,48402,69.167.161.185.,41492
ACK(SYN),649172085,1623097941,239.232.186.200.,49049,61.80.203.43.,53547
SYN-ACK,219597923,1741677560,224.151.38.7.,57829,145.224.13.221.,14344
ACK(SYN),284876240,1636235893,184.158.133.100.,13274,38.149.117.243.,48120
SYN-ACK,1289947249,835012806,122.65.49.165.,13466,241.143.156.160.,41084
ACK(SYN),1535773120,1404244736,53.168.238.114.,64456,3.153.122.63.,17100
SYN-ACK,1850684902,471654605,70.204.245.71.,2617,159.180.182.28.,8071
ACK(SYN),1949871738,2117412051,255.133.51.21.,30666,144.167.58.118.,25157
SYN-ACK,866446710,1017685288,156.227.4.83.,63076,58.93.54.41.,24591
SYN-ACK,386085160,1808683053,150.91.161.125.,61647,46.181.87.191.,17818
ACK(SYN),262029109,1938846184,213.93.68.67.,11541,195.131.204.141.,44016
SYN-ACK,49485567,1963943750,178.142.55.222.,64257,15.71.198.206.,1948
SYN-ACK,924037695,1503575783,220.176.25.70.,15361,96.45.69.24.,39910
SYN-ACK,1901549400,973907564,63.150.232.252.,3124,226.75.202.213.,21678
SYN-ACK,144088287,549027991,12.40.31.5.,24523,182.246.214.85.,15936
SYN-ACK,654305229,1628288219,211.227.194.93.,18622,85.225.193.221.,3578
ACK(SYN),171619842,1982403726,236.52.184.157.,11534,215.83.159.28.,29690
ACK(SYN),2132336052,200295215,149.19.78.242.,46745,139.154.23.31.,7928
SYN-ACK,871457153,1856816443,140.49.64.7.,47666,78.197.137.124.,60703
SYN-ACK,925888268,865638397,40.152.80.203.,11628,224.10.10.194.,40389
SYN-ACK,1795190045,6772051,255.107.41.212.,6633,112.92.190.81.,36921
SYN-ACK,832779129,1935075361,181.125.6.26.,39021,66.151.76.100.,41151
ACK(SYN),946462734,863768103,72.183.82.89.,58328,6.244.93.31.,45700
SYN-ACK,1520414256,1450352846,98.252.193.228.,53158,33.232.196.179.,27059
SYN-ACK,868236673,1956717804,42.135.85.185.,815,200.209.35.167.,991
SYN-ACK,635888760,16455803,164.74.155.191.,22597,117.178.108.166.,4928
ACK(SYN),733502978,1481649003,76.110.152.26.,46339,182.120.153.202.,39653
SYN-ACK,455634599,1478344577,122.2.81.236.,42154,178.3.123.77.,33153
ACK(SYN),1023580329,765503807,59.67.118.173.,35376,73.240.37.88.,37663
SYN-ACK,1024457333,384985931,134.14.119.162.,45216,230.121.90.78.,41559
SYN-ACK,869489343,243765558,226.212.6.123.,17413,170.1.246.243.,5510
SYN-ACK,1860008637,2133242142,28.33.15.17.,4214,198.161.52.34.,9119
SYN-ACK,716922870,1416359654,48.18.190.60.,59251,114.59.97.54.,7698
SYN-ACK,1026988294,1692294082,122.125.62.98.,36628,166.170.38.95.,19253
SYN-ACK,920073437,1800154262,88.161.12.196.,8734,70.52.4.107.,130
SYN-ACK,217738938,1703787993,215.186.147.209.,20491,202.81.231.133.,52699
SYN-ACK,1963063457,845479759,100.243.20.47.,57375,216.169.187.42.,11808
ACK(SYN),1488380147,1181110784,93.69.208.252.,46821,4.165.58.113.,44095
SYN-ACK,945854885,1796544325,15.172.178.236.,55548,134.68.223.13.,33481
SYN-ACK,2140243698,1635747765,138.42.201.99.,45909,47.202.208.26.,36620
SYN-ACK,860795889,456628665,175.102.225.16.,9790,157.254.199.175.,15191
SYN-ACK,1119569932,455772402,103.101.64.133.,56569,129.38.188.63.,53360
SYN-ACK,1559927858,14382478,14.120.230.212.,7504,69.15.31.125.,19257
SYN-ACK,310133413,1510062893,148.74.61.186.,52276,152.209.126.228.,5110
ACK(SYN),1399860636,1365535386,252.13.146.99.,51732,1.229.181.157.,52923
SYN-ACK,2019369778,1756324685,114.151.115.83.,52646,12.246.252.114.,10186
ACK(SYN),1981247866,426410569,51.249.184.187.,56725,71.114.141.20.,40105
SYN-ACK,915285520,237691122,179.63.119.0.,28520,144.156.109.120.,57289
SYN-ACK,1539654378,954293876,22.108.61.71.,5939,176.119.0.142.,14861
ACK(SYN),852043836,1754337204,231.48.148.225.,26889,14.49.161.99.,7002
SYN-ACK,728728122,129926283,158.178.211.132.,31487,119.174.128.143.,13398
SYN-ACK,223537898,1007052449,128.57.163.85.,59388,245.221.0.186.,38220
SYN-ACK,46647365,1013695778,105.92.196.67.,76,152.210.101.60.,12701
SYN-ACK,2021068962,938152571,21.252.132.168.,10285,135.221.243.156.,30934
SYN-ACK,458343237,1886959043,53.123.143.108.,30182,29.215.223.9.,36684
SYN-ACK,263236007,6251699,109.15.146.7.,10124,190.35.82.107.,3804
ACK(SYN),823222909,1665116470,241.46.198.217.,53587,9.123.137.70.,25305
SYN-ACK,839429181,1991342586,220.211.116.7.,32699,117.153.12.109.,14813
SYN-ACK,724010726,819055364,16.124.56.211.,58947,38.227.135.108.,29522
SYN-ACK,1909441432,164275333,53.238.236.51.,54154,240.96.52.128.,3931
ACK(SYN),2107663635,2091899684,25.50.96.126.,17331,142.92.91.203.,59944
SYN-ACK,687338034,1906821723,133.40.154.204.,53807,231.71.102.3.,56437
ACK(SYN),1827798793,1631887430,157.91.200.146.,61305,25.83.32.236.,38981
ACK(SYN),1142685898,366233899,242.14.90.248.,53465,203.65.49.165.,49101
SYN-ACK,2098719276,874015256,238.219.119.166.,16275,234.140.40.38.,36090
ACK(SYN),1524919040,365843269,2.70.26.55.,63760,128.95.248.2.,49863
SYN-ACK,1958269491,1218807374,204.150.115.210.,32131,173.89.6.164.,58120
ACK(SYN),1438721755,244802041,62.122.249.197.,18525,14.237.202.101.,35215
ACK(SYN),2085468609,1524236568,59.249.150.239.,27497,93.139.119.38.,61273
SYN-ACK,815619816,1765894857,9.67.147.237.,21878,246.118.185.127.,29331
SYN-ACK,1930966478,98540772,163.14.57.221.,3461,110.132.29.4.,21198
SYN-ACK,764365483,1946566480,27.105.16.203.,33455,178.177.154.254.,57726
SYN-ACK,94962759,1099546549,128.145.25.232.,10905,181.215.1.198.,44063
SYN-ACK,1755959190,153582444,142.94.252.40.,2912,82.28.148.190.,12001
SYN-ACK,699539233,1893814566,1.18.217.247.,39177,124.253.134.235.,61506
SYN-ACK,1846513050,817677807,159.201.243.236.,29251,201.105.248.39.,26624
SYN-ACK,461164654,2049324356,246.174.45.143.,50492,172.46.132.36.,62700
SYN-ACK,821928011,236578407,186.184.76.38.,40754,190.49.55.250.,4388
SYN-ACK,398158516,1232713026,8.79.38.12.,26956,138.165.3.102.,16960
SYN-ACK,968549636,1437892005,77.150.136.142.,13352,45.69.216.180.,27493
SYN-ACK,1520223896,1623715845,155.84.187.179.,7277,126.121.206.23.,14750
SYN-ACK,1175445686,1135141845,134.195.197.79.,44644,18.121.4.88.,4975
SYN-ACK,653648992,58538420,228.78.73.207.,57389,152.224.179.128.,17851
ACK(SYN),491161548,774644083,131.237.73.16.,10267,50.39.34.43.,21423
SYN-ACK,135297047,659203534,6.57.132.15.,7905,183.10.189.76.,30933
SYN-ACK,496906789,1487859320,55.85.187.218.,61773,234.243.114.128.,22144
ACK(SYN),621045673,301404751,237.81.111.142.,42531,31.11.90.90.,38421
ACK(SYN),843421322,517498316,165.77.151.128.,17480,204.199.10.118.,16460
SYN-ACK,1825382823,15287104,93.243.228.222.,3060,209.42.206.168.,5184
SYN-ACK,196223930,1582029327,14.162.245.68.,47764,158.183.102.26.,25376
SYN-ACK,1401343999,1627514561,127.93.73.167.,50441,9.82.114.40.,19524
SYN-ACK,1788376970,1791084095,10.242.187.65.,64050,113.95.97.145.,57487
ACK(SYN),221344572,1879572894,104.39.227.16.,11865,55.22.207.142.,62313
ACK(SYN),849673194,368297140,17.190.178.26.,23289,35.29.107.133.,4424
SYN-ACK,516338297,150175142,32.45.48.150.,47564,187.149.226.145.,28924
ACK(SYN),1861557018,277253789,145.6.168.124.,13732,86.50.198.140.,98
ACK(SYN),1811882300,2053332918,243.115.159.176.,60211,255.213.197.2.,21587
SYN-ACK,760716228,86912055,215.122.109.173.,29330,250.139.38.51.,22596
SYN-ACK,1134577984,1742359925,134.25.253.137.,52554,127.205.57.74.,63005
SYN-ACK,56455660,1657336363,6.143.31.19.,32878,220.177.115.218.,60818
SYN-ACK,1239697399,1492554446,94.169.200.236.,15834,27.117.227.10.,58393
SYN-ACK,1031904719,1961728926,198.31.178.233.,48843,65.116.206.236.,33812
ACK(SYN),487659605,1575858680,27.165.12.162.,15312,247.173.226.104.,51508
ACK(SYN),1825283437,567687123,130.41.200.72.,65372,191.209.35.172.,45138
ACK(SYN),867641825,29844324,27.130.77.170.,23844,1.170.199.248.,47027
SYN-ACK,1978623311,355967578,206.148.177.27.,29822,250.125.185.169.,35621
SYN-ACK,1732076056,1695653149,233.94.194.250.,54700,225.67.235.41.,45573
ACK(SYN),1906821723,687338035,231.71.102.3.,56437,133.40.154.204.,53807
ACK(SYN),1889499966,136660799,25.51.22.99.,4086,168.179.54.34.,50114
SYN-ACK,1427753309,593855235,168.128.207.252.,697,61.47.48.129.,40480
SYN-ACK,1439073014,1765802789,160.10.191.27.,40106,224.248.34.105.,63395
SYN-ACK,1496087845,1184850354,78.7.24.107.,36902,138.196.103.174.,4478
SYN-ACK,1382743401,1333562850,140.22.94.241.,12391,195.27.44.180.,14817
SYN-ACK,259291221,2110168827,162.126.241.150.,46713,159.67.130.252.,42568
ACK(SYN),1317804342,310004708,182.14.12.216.,59938,111.64.192.220.,53814
SYN-ACK,1110335341,1131045670,57.102.71.163.,42024,140.83.89.125.,33881
ACK(SYN),970053835,31896,244.190.220.237.,39666,98.248.243.49.,27675
SYN-ACK,417919790,1306541748,103.212.232.143.,8315,201.72.247.167.,30776
ACK(SYN),608335537,1833341906,129.48.233.150.,11734,156.50.167.138.,53048
SYN-ACK,1724348644,1370299112,100.190.161.160.,4330,45.7.114.217.,38945
SYN-ACK,743141614,534016170,118.125.65.75.,41010,111.161.226.191.,37990
SYN-ACK,508430233,1849768503,195.121.146.86.,44931,196.93.87.250.,41841
SYN-ACK,346589068,2091761712,104.14.52.84.,22487,185.39.167.122.,48021
SYN-ACK,567071889,768150038,43.53.42.193.,32584,80.207.76.158.,11597
ACK(SYN),524600357,662045843,66.119.165.26.,11652,116.164.57.225.,63480
SYN-ACK,1043430842,1098132436,103.186.195.26.,57060,62.15.167.185.,3543
ACK(SYN),975734188,171299752,123.149.41.195.,11685,79.163.1.19.,31455
SYN-ACK,1728928094,1622332194,247.235.48.38.,62332,250.191.227.94.,11616
SYN-ACK,1508161790,138030200,137.182.8.175.,35372,114.140.180.168.,6009
SYN-ACK,559743010,726393212,78.217.197.58.,13665,230.181.74.51.,2015
ACK(SYN),826652863,2083210527,110.167.106.193.,25197,0.120.49.175.,46305
SYN-ACK,241051860,584426529,137.99.35.156.,34946,84.56.147.77.,64916
SYN-ACK,465696385,821932393,41.239.5.122.,5930,125.135.104.160.,60239
ACK(SYN),1416359654,716922871,114.59.97.54.,7698,48.18.190.60.,59251
ACK(SYN),835012806,1289947250,241.143.156.160.,41084,122.65.49.165.,13466
ACK(SYN),549027991,144088288,182.246.214.85.,15936,12.40.31.5.,24523
ACK(SYN),1052162491,1142088400,195.244.171.164.,25201,46.10.91.57.,27940
ACK(SYN),1200463226,1296978819,147.24.165.52.,23313,180.159.101.111.,12926
SYN-ACK,192403967,1761682804,28.44.131.130.,49794,188.56.155.150.,55966
SYN-ACK,1756353432,728090787,255.202.232.224.,29634,134.112.20.145.,50579
SYN-ACK,1387756251,659118304,16.171.23.233.,43920,75.66.98.160.,32124
SYN-ACK,1982879147,1023901881,226.241.129.229.,59041,64.171.135.227.,17875
SYN-ACK,31814479,693602011,233.246.235.159.,43652,76.217.249.154.,53880
ACK(SYN),1030726968,56562686,89.184.165.253.,11607,27.26.144.229.,40261
SYN-ACK,592327518,1805776630,170.185.138.61.,9806,219.102.246.40.,23594
SYN-ACK,906638785,524680467,245.61.94.61.,45974,151.45.239.94.,10873
ACK(SYN),1987992426,1767941989,183.183.21.232.,61615,216.115.144.210.,33376
SYN-ACK,2108999503,2063942498,203.36.10.183.,42674,106.102.12.155.,24266
SYN-ACK,2146508787,1840651080,66.192.7.179.,6339,156.160.91.125.,49770
SYN-ACK,1889766354,1632174779,50.175.19.43.,2278,30.236.224.102.,51150
ACK(SYN),1657336363,56455661,220.177.115.218.,60818,6.143.31.19.,32878
SYN-ACK,1946619861,1746486784,36.156.161.78.,1420,118.147.130.246.,36219
SYN-ACK,1504038306,154030533,146.3.6.29.,15018,171.24.164.43.,40723
ACK(SYN),1131045670,1110335342,140.83.89.125.,33881,57.102.71.163.,42024
ACK(SYN),48302937,676612692,187.122.61.190.,38672,174.41.173.90.,51501
SYN-ACK,1912210747,1972781218,116.115.128.186.,11194,157.181.84.127.,31961
SYN-ACK,513505740,57759392,165.31.5.216.,58450,111.158.157.217.,65270
ACK(SYN),845159212,4206472,64.175.215.137.,22682,36.109.90.100.,32631
SYN-ACK,1356788838,283573248,34.112.118.188.,10767,145.22.14.96.,56344
SYN-ACK,275211725,1336815682,181.239.38.245.,26090,196.38.164.252.,17850
SYN-ACK,806430406,159101341,124.251.175.201.,59802,142.12.117.239.,50909
SYN-ACK,1691227444,1998525728,205.57.254.250.,16383,244.226.195.26.,56742
ACK(SYN),629334491,451741857,212.107.127.190.,15900,166.139.27.12.,25653
ACK(SYN),1018302322,1706211532,164.42.172.253.,23289,48.83.1.77.,4190
SYN-ACK,30466141,1497171129,226.106.70.27.,59136,3.174.118.91.,17111
SYN-ACK,1528390407,310616619,250.68.49.52.,31841,56.218.188.215.,14184
SYN-ACK,1971491091,323770314,73.172.226.74.,52371,91.144.107.16.,41963
ACK(SYN),751840548,786458370,120.133.117.226.,61117,219.80.73.45.,58150
ACK(SYN),2058536180,222226636,71.110.179.247.,43356,91.36.95.115.,17037
SYN-ACK,1042194994,1008363311,120.10.198.148.,65358,20.72.125.178.,43819
ACK(SYN),1224500292,827875703,51.65.59.154.,7534,196.58.22.58.,13676
ACK(SYN),1896648343,1990221799,0.187.251.19.,40644,139.230.234.91.,15440
ACK(SYN),1820914345,1876289946,61.89.55.37.,3316,255.205.193.235.,38149
SYN-ACK,522529753,1202952314,154.236.78.191.,3838,175.18.219.10.,46836
ACK(SYN),229354046,1019341478,187.132.98.82.,53000,22.165.76.27.,60836
ACK(SYN),472719592,636719463,44.94.221.179.,48927,53.206.182.49.,16838
ACK(SYN),624722238,2055812428,134.208.136.98.,64209,67.11.231.99.,25891
ACK(SYN),1364254648,151726841,145.236.45.60.,20139,226.133.165.123.,61711
SYN-ACK,515398007,1233733311,56.62.227.197.,62019,105.197.79.152.,54233
SYN-ACK,1768535700,623929329,117.233.64.77.,16078,243.255.217.36.,52939
SYN-ACK,85990721,412596071,44.182.99.20.,38765,29.108.176.34.,18940
SYN-ACK,1923528431,2016078119,59.210.60.194.,348,100.106.43.183.,55628
ACK(SYN),1587740844,1404917220,61.87.56.255.,23622,151.124.93.39.,30349
SYN-ACK,244856419,55810986,1.238.32.119.,21581,134.60.148.69.,45448
SYN-ACK,248002764,70298034,35.156.132.213.,7304,185.144.15.243.,56082
SYN-ACK,2061830524,984140894,27.15.97.178.,14307,135.36.63.77.,23284
SYN-ACK,773770143,321449088,175.29.181.97.,40877,234.67.243.21.,83
SYN-ACK,255432307,876460920,199.158.13.166.,28441,128.207.219.100.,58120
SYN-ACK,468188798,2118275567,106.178.84.35.,51064,13.186.40.43.,60576
ACK(SYN),1896996845,547242120,187.32.222.56.,3137,215.130.249.125.,50751
SYN-ACK,1800108843,1228690161,71.187.78.194.,10697,189.145.90.130.,24368
SYN-ACK,474095686,2107971211,142.249.88.0.,56692,107.26.191.206.,65050
ACK(SYN),58182416,1098202807,210.11.249.42.,23533,145.249.228.229.,21589
ACK(SYN),542828632,1960812263,1.11.245.194.,5903,179.126.40.82.,59600
ACK(SYN),449304155,449553226,103.212.51.215.,16572,194.163.27.72.,34540
ACK(SYN),1052435056,2012394103,64.36.119.117.,33703,218.77.227.145.,40983
ACK(SYN),1610411532,807406301,219.143.253.196.,39488,137.181.233.74.,3093
ACK(SYN),585396134,1368783996,73.66.253.143.,16076,126.107.130.235.,55717
ACK(SYN),914799228,1466062775,167.14.3.238.,29958,156.111.149.75.,11719
ACK(SYN),1982084912,128997558,99.194.37.250.,34964,128.79.146.216.,28308
ACK(SYN),829475666,52894893,242.20.187.23.,28765,6.79.121.54.,27267
ACK(SYN),1909718752,274882304,243.194.69.210.,35113,88.86.97.83.,30996
ACK(SYN),6772051,1795190046,112.92.190.81.,36921,255.107.41.212.,6633
SYN-ACK,52606164,2076915686,144.211.230.219.,44473,6.164.101.14.,39172
ACK(SYN),1801770230,1219995750,157.20.253.82.,48081,150.82.250.159.,11563
SYN-ACK,1335757189,2069453333,235.73.131.97.,37906,154.253.254.4.,54093
SYN-ACK,1597597068,494527754,27.150.243.129.,9185,48.172.253.187.,29994
SYN-ACK,462190832,2057764250,130.33.112.9.,45963,196.202.62.107.,56016
SYN-ACK,2091325316,815835844,211.210.175.113.,348,79.131.67.64.,49727
